event,key,sim,timestamp,cache_occupancy
add,row_12735,,1756054094.713602,1
miss,row_12735,,1756054094.7136042,1
add,row_18051,,1756054094.71376,2
miss,row_18051,0.31304267048835754,1756054094.713761,2
add,row_12325,,1756054094.713872,3
miss,row_12325,0.3603361248970032,1756054094.713873,3
hit,row_12325,1.0,1756054094.713978,3
hit,row_12325,1.0,1756054094.7140841,3
hit,row_12325,1.0,1756054094.714216,3
add,row_8721,,1756054094.714327,4
miss,row_8721,0.5595591068267822,1756054094.714327,4
hit,row_8721,1.0,1756054094.714433,4
miss,row_6089,0.29990771412849426,1756054094.714543,4
miss,row_19244,0.6218864321708679,1756054094.7146418,4
miss,row_19461,0.4713253974914551,1756054094.714745,4
miss,row_19710,0.39715251326560974,1756054094.7148612,4
add,row_19743,,1756054094.714974,5
miss,row_19743,0.6745554804801941,1756054094.714974,5
miss,row_19823,0.7013399600982666,1756054094.715065,5
miss,row_19462,0.5412648916244507,1756054094.715158,5
miss,row_19824,0.5582925081253052,1756054094.715273,5
miss,row_19683,0.4982869029045105,1756054094.715412,5
add,row_19684,,1756054094.7155032,6
miss,row_19684,0.49344754219055176,1756054094.7155042,6
miss,row_19825,0.5582925081253052,1756054094.7155972,6
miss,row_19463,0.5412648916244507,1756054094.715689,6
add,row_19826,,1756054094.715782,7
miss,row_19826,0.7495225667953491,1756054094.7157829,7
miss,row_19680,0.33555617928504944,1756054094.715868,7
miss,row_19008,0.703289806842804,1756054094.715948,7
add,row_19245,,1756054094.716039,8
miss,row_19245,0.5773886442184448,1756054094.71604,8
hit,row_19826,1.0,1756054094.716127,8
miss,row_19464,0.5412648916244507,1756054094.716212,8
miss,row_19465,0.5412648916244507,1756054094.7163022,8
hit,row_19826,1.0,1756054094.716392,8
miss,row_19274,0.423898309469223,1756054094.716485,8
add,row_19246,,1756054094.7165802,9
miss,row_19246,0.6492965817451477,1756054094.716581,9
miss,row_19488,0.28269246220588684,1756054094.716671,9
add,row_19466,,1756054094.7167518,10
miss,row_19466,0.5412648916244507,1756054094.716753,10
miss,row_19489,0.560295581817627,1756054094.716835,10
hit,row_19826,1.0,1756054094.716941,10
add,row_19226,,1756054094.717045,11
miss,row_19226,0.36196959018707275,1756054094.717046,11
hit,row_19466,1.0000001192092896,1756054094.717136,11
add,row_19676,,1756054094.717227,12
