event,key,sim,timestamp,cache_occupancy
miss,row_12735,,1756054168.244095,0
add,row_18051,,1756054168.244114,1
miss,row_18051,,1756054168.2441149,1
miss,row_12325,0.3603361248970032,1756054168.244261,1
miss,row_12324,0.3603361248970032,1756054168.2443771,1
add,row_12326,,1756054168.24449,2
miss,row_12326,0.3603361248970032,1756054168.244491,2
hit,row_12326,1.0,1756054168.244598,2
miss,row_8721,0.5595591068267822,1756054168.244718,2
add,row_8720,,1756054168.2448351,3
miss,row_8720,0.5595591068267822,1756054168.2448351,3
add,row_6089,,1756054168.244951,4
miss,row_6089,0.1963852345943451,1756054168.244952,4
miss,row_19244,0.6218864321708679,1756054168.245051,4
add,row_19461,,1756054168.2451699,5
miss,row_19461,0.4713253974914551,1756054168.2451699,5
add,row_19710,,1756054168.245276,6
miss,row_19710,0.39715251326560974,1756054168.245277,6
miss,row_19743,0.6745554804801941,1756054168.245374,6
miss,row_19823,0.7013399600982666,1756054168.2454882,6
hit,row_19461,1.0000001192092896,1756054168.245595,6
miss,row_19824,0.5474939942359924,1756054168.245694,6
miss,row_19683,0.45949897170066833,1756054168.245787,6
miss,row_19684,0.4313221573829651,1756054168.245949,6
miss,row_19825,0.5474939942359924,1756054168.24604,6
hit,row_19461,1.0000001192092896,1756054168.246142,6
miss,row_19826,0.7495225667953491,1756054168.246258,6
add,row_19680,,1756054168.246355,7
miss,row_19680,0.3293132781982422,1756054168.246356,7
miss,row_19008,0.703289806842804,1756054168.246442,7
add,row_19245,,1756054168.246538,8
miss,row_19245,0.5773886442184448,1756054168.246539,8
miss,row_19827,0.7495225667953491,1756054168.246644,8
hit,row_19461,1.0000001192092896,1756054168.246735,8
hit,row_19461,1.0000001192092896,1756054168.2468212,8
miss,row_19828,0.7495225667953491,1756054168.2469,8
miss,row_19274,0.4661111831665039,1756054168.247034,8
add,row_19246,,1756054168.247168,9
miss,row_19246,0.6492965817451477,1756054168.247169,9
add,row_19488,,1756054168.247284,10
miss,row_19488,0.33966079354286194,1756054168.247285,10
hit,row_19461,1.0000001192092896,1756054168.247375,10
miss,row_19489,0.560295581817627,1756054168.247487,10
add,row_19829,,1756054168.24762,11
miss,row_19829,0.7495225667953491,1756054168.247623,11
add,row_19226,,1756054168.247746,12
miss,row_19226,0.41154754161834717,1756054168.2477472,12
hit,row_19461,1.0000001192092896,1756054168.247859,12
add,row_19676,,1756054168.247982,13
miss,row_19676,0.5776775479316711,1756054168.2479842,13
hit,row_19829,1.0,1756054168.248085,13
add,row_19247,,1756054168.2481868,14
miss,row_19247,0.6789552569389343,1756054168.2481868,14
miss,row_19490,0.560295581817627,1756054168.24828,14
miss,row_19485,0.4703804850578308,1756054168.248371,14
add,row_19699,,1756054168.2484999,15
miss,row_19699,0.5770621299743652,1756054168.248501,15
hit,row_19226,1.0000001192092896,1756054168.248596,15
add,row_19491,,1756054168.248717,16
miss,row_19491,0.6287775039672852,1756054168.248718,16
add,row_19735,,1756054168.248818,17
miss,row_19735,0.5789269804954529,1756054168.2488189,17
hit,row_19829,1.0,1756054168.248919,17
hit,row_19699,1.0000001192092896,1756054168.249015,17
hit,row_19829,1.0,1756054168.24912,17
miss,row_19718,0.5137856006622314,1756054168.2492118,17
hit,row_19461,1.0000001192092896,1756054168.249323,17
hit,row_19226,1.0000001192092896,1756054168.249418,17
miss,row_19961,0.42476969957351685,1756054168.249515,17
miss,row_19719,0.4865274131298065,1756054168.249613,17
hit,row_19829,1.0,1756054168.2497401,17
add,row_19248,,1756054168.249847,18
miss,row_19248,0.6435092091560364,1756054168.2498481,18
hit,row_19699,0.9935438632965088,1756054168.249942,18
hit,row_19735,0.9685797095298767,1756054168.250054,18
hit,row_19226,1.0000001192092896,1756054168.250151,18
hit,row_19829,1.0,1756054168.250266,18
hit,row_19461,1.0000001192092896,1756054168.2503629,18
miss,row_19249,0.6568571925163269,1756054168.250465,18
hit,row_19829,1.0,1756054168.2505689,18
miss,row_19980,0.6531816720962524,1756054168.250668,18
hit,row_19699,1.0000001192092896,1756054168.250761,18
hit,row_19699,1.0000001192092896,1756054168.250898,18
hit,row_19226,1.0000001192092896,1756054168.251002,18
add,row_19981,,1756054168.2511098,19
miss,row_19981,0.5757919549942017,1756054168.2511098,19
miss,row_19733,0.4515770673751831,1756054168.251223,19
miss,row_19836,0.7969620227813721,1756054168.251453,19
add,row_19231,,1756054168.25157,20
hit,row_19226,0.9889887571334839,1756054168.251571,20
miss,row_19250,0.5034714937210083,1756054168.251681,20
miss,row_19492,0.7700644731521606,1756054168.251783,20
add,row_19716,,1756054168.25191,21
miss,row_19716,0.5338059663772583,1756054168.251911,21
add,row_19837,,1756054168.2520242,22
miss,row_19837,0.8116515278816223,1756054168.2520251,22
hit,row_19699,0.9817090034484863,1756054168.252129,22
add,row_19493,,1756054168.2522502,23
miss,row_19493,0.7144021987915039,1756054168.252251,23
hit,row_19226,0.9514291882514954,1756054168.252358,23
hit,row_19837,0.8814945816993713,1756054168.2524679,23
hit,row_19461,1.0000001192092896,1756054168.252565,23
hit,row_19493,1.0,1756054168.2526772,23
add,row_19839,,1756054168.252776,24
hit,row_19829,0.9110659956932068,1756054168.252776,24
miss,row_19251,0.6835545897483826,1756054168.252874,24
hit,row_19699,0.9712181687355042,1756054168.252969,24
hit,row_19493,0.9315518140792847,1756054168.25306,24
add,row_19737,,1756054168.2531571,25
hit,row_19735,0.8878843784332275,1756054168.2531588,25
add,row_19129,,1756054168.253267,26
miss,row_19129,0.5322901010513306,1756054168.253268,26
miss,row_19720,0.5124461650848389,1756054168.25338,26
hit,row_19461,1.0000001192092896,1756054168.253494,26
add,row_19840,,1756054168.2536378,27
hit,row_19839,0.8565399050712585,1756054168.253639,27
miss,row_19706,0.8439382314682007,1756054168.253737,27
miss,row_19798,0.5143678188323975,1756054168.253835,27
add,row_19233,,1756054168.2539468,28
hit,row_19231,0.9034631252288818,1756054168.253948,28
hit,row_19737,0.9457438588142395,1756054168.254067,28
miss,row_19252,0.6835545897483826,1756054168.2541928,28
miss,row_19721,0.4991522431373596,1756054168.254317,28
miss,row_19108,0.45489221811294556,1756054168.254422,28
miss,row_19707,0.8439382314682007,1756054168.2545202,28
hit,row_19840,1.0,1756054168.254644,28
miss,row_19648,0.5889469981193542,1756054168.254731,28
add,row_19186,,1756054168.254838,29
miss,row_19186,0.5416643619537354,1756054168.254838,29
add,row_19799,,1756054168.254935,30
miss,row_19799,0.5143678188323975,1756054168.254936,30
miss,row_19313,0.40000009536743164,1756054168.25503,30
miss,row_19367,0.41224920749664307,1756054168.255116,30
miss,row_19744,0.6675459742546082,1756054168.25521,30
add,row_19009,,1756054168.255328,31
miss,row_19009,0.3807993531227112,1756054168.255331,31
hit,row_19009,0.9885514974594116,1756054168.25545,31
miss,row_19368,0.38062143325805664,1756054168.2555652,31
add,row_19745,,1756054168.255691,32
miss,row_19745,0.6675459742546082,1756054168.255692,32
add,row_19369,,1756054168.255799,33
miss,row_19369,0.46174949407577515,1756054168.2558,33
miss,row_19769,0.4766678810119629,1756054168.2559009,33
add,row_19678,,1756054168.256018,34
miss,row_19678,0.35815927386283875,1756054168.256018,34
miss,row_19370,0.689610481262207,1756054168.2561269,34
hit,row_19745,0.9834868907928467,1756054168.2562351,34
add,row_19011,,1756054168.2563388,35
hit,row_19009,0.9490327835083008,1756054168.25634,35
add,row_19253,,1756054168.256448,36
miss,row_19253,0.5217987895011902,1756054168.256449,36
add,row_19770,,1756054168.256557,37
miss,row_19770,0.4823637306690216,1756054168.2565582,37
miss,row_19982,0.5504331588745117,1756054168.256652,37
miss,row_19764,0.5703744888305664,1756054168.256758,37
add,row_19821,,1756054168.256875,38
miss,row_19821,0.5757303833961487,1756054168.256876,38
hit,row_19011,0.9927719831466675,1756054168.256999,38
miss,row_19371,0.6996385455131531,1756054168.2571032,38
add,row_19771,,1756054168.257217,39
hit,row_19770,0.9721032381057739,1756054168.2572181,39
hit,row_19011,0.9902639389038086,1756054168.257312,39
add,row_19372,,1756054168.257432,40
miss,row_19372,0.6222872138023376,1756054168.2574332,40
add,row_19254,,1756054168.257539,41
miss,row_19254,0.5669373273849487,1756054168.25754,41
miss,row_19373,0.6767690777778625,1756054168.257638,41
add,row_19800,,1756054168.257749,42
miss,row_19800,0.5817222595214844,1756054168.257749,42
miss,row_19374,0.5917678475379944,1756054168.2578502,42
add,row_19983,,1756054168.257951,43
miss,row_19983,0.5911046266555786,1756054168.257951,43
hit,row_19770,0.9783087968826294,1756054168.258053,43
add,row_19472,,1756054168.2581608,44
hit,row_19461,0.8597629070281982,1756054168.258162,44
miss,row_19794,0.6314086318016052,1756054168.258255,44
miss,row_19375,0.7390155792236328,1756054168.2583601,44
add,row_19395,,1756054168.2584698,45
