event,key,sim,timestamp,cache_occupancy
miss,row_12735,-1.0,1756054029.992034,0
add,row_12735,,1756054029.99205,1
miss,row_18051,0.31304267048835754,1756054029.9921868,1
add,row_18051,,1756054029.992194,2
miss,row_12325,0.3603361248970032,1756054029.992355,2
add,row_12325,,1756054029.992362,3
hit,row_12325,1.0,1756054029.992467,3
hit,row_12325,1.0,1756054029.992587,3
hit,row_12325,1.0,1756054029.992693,3
miss,row_8721,0.5595591068267822,1756054029.9927979,3
add,row_8721,,1756054029.992803,4
hit,row_8721,1.0,1756054029.992903,4
miss,row_6089,0.29990771412849426,1756054029.9930172,4
add,row_6089,,1756054029.993023,5
miss,row_19244,0.6218864321708679,1756054029.9931269,5
add,row_19244,,1756054029.993133,6
miss,row_19461,0.4721902012825012,1756054029.993247,6
add,row_19461,,1756054029.993252,7
miss,row_19710,0.39715251326560974,1756054029.993356,7
add,row_19710,,1756054029.993362,8
miss,row_19743,0.6745554804801941,1756054029.993472,8
add,row_19743,,1756054029.9934778,9
miss,row_19823,0.7013399600982666,1756054029.9936168,9
add,row_19823,,1756054029.9936562,10
hit,row_19461,1.0000001192092896,1756054029.9937978,10
hit,row_19823,0.8707386255264282,1756054029.993889,10
miss,row_19683,0.4982869029045105,1756054029.994005,10
add,row_19683,,1756054029.9940119,11
hit,row_19683,0.7921233177185059,1756054029.9941099,11
hit,row_19823,0.8707386255264282,1756054029.994251,11
hit,row_19461,1.0000001192092896,1756054029.994344,11
hit,row_19823,0.7735755443572998,1756054029.994453,11
miss,row_19680,0.33555617928504944,1756054029.9945421,11
add,row_19680,,1756054029.994549,12
miss,row_19008,0.703289806842804,1756054029.994638,12
add,row_19008,,1756054029.994644,13
miss,row_19245,0.6596985459327698,1756054029.9947321,13
add,row_19245,,1756054029.994739,14
hit,row_19823,0.7735755443572998,1756054029.994835,14
hit,row_19461,1.0000001192092896,1756054029.9949288,14
hit,row_19461,1.0000001192092896,1756054029.995069,14
hit,row_19823,0.7735755443572998,1756054029.9951649,14
miss,row_19274,0.4661111831665039,1756054029.995279,14
add,row_19274,,1756054029.995285,15
miss,row_19246,0.7141205072402954,1756054029.995402,15
add,row_19246,,1756054029.995407,16
miss,row_19488,0.3907623589038849,1756054029.995501,16
add,row_19488,,1756054029.995508,17
hit,row_19461,1.0000001192092896,1756054029.9956,17
miss,row_19489,0.6703006625175476,1756054029.995716,17
add,row_19489,,1756054029.995729,18
hit,row_19823,0.7735755443572998,1756054029.9958332,18
miss,row_19226,0.5299997925758362,1756054029.9959402,18
add,row_19226,,1756054029.9959471,19
hit,row_19461,1.0000001192092896,1756054029.996045,19
miss,row_19676,0.6310093998908997,1756054029.996143,19
add,row_19676,,1756054029.996156,20
hit,row_19823,0.7735755443572998,1756054029.996259,20
miss,row_19247,0.7200479507446289,1756054029.996361,20
add,row_19247,,1756054029.9963672,21
hit,row_19489,1.0,1756054029.9964569,21
miss,row_19485,0.5554088354110718,1756054029.9965482,21
add,row_19485,,1756054029.996556,22
miss,row_19699,0.6287775039672852,1756054029.996667,22
add,row_19699,,1756054029.996673,23
hit,row_19226,1.0000001192092896,1756054029.996761,23
hit,row_19489,1.0,1756054029.996852,23
