event,key,sim,timestamp,cache_occupancy
miss,row_12735,,1756054145.1565802,0
add,row_18051,,1756054145.1566,1
miss,row_18051,,1756054145.1566012,1
miss,row_12325,0.3603361248970032,1756054145.156739,1
miss,row_12324,0.3603361248970032,1756054145.1569102,1
miss,row_12326,0.3603361248970032,1756054145.157025,1
miss,row_12327,0.3603361248970032,1756054145.157143,1
miss,row_8721,0.4942372441291809,1756054145.157249,1
miss,row_8720,0.4942372441291809,1756054145.1573482,1
add,row_6089,,1756054145.15747,2
miss,row_6089,0.1963852345943451,1756054145.157471,2
miss,row_19244,0.38730818033218384,1756054145.157568,2
miss,row_19461,0.39714422821998596,1756054145.157674,2
add,row_19710,,1756054145.15778,3
miss,row_19710,0.2870533764362335,1756054145.157781,3
miss,row_19743,0.4332222044467926,1756054145.157891,3
miss,row_19823,0.4516597390174866,1756054145.157996,3
add,row_19462,,1756054145.158101,4
miss,row_19462,0.39714422821998596,1756054145.158102,4
miss,row_19824,0.40697699785232544,1756054145.158218,4
miss,row_19683,0.3851656913757324,1756054145.158358,4
miss,row_19684,0.36506539583206177,1756054145.158464,4
miss,row_19825,0.40697699785232544,1756054145.158558,4
hit,row_19462,1.0000001192092896,1756054145.158657,4
miss,row_19826,0.4826071858406067,1756054145.158758,4
miss,row_19680,0.3293132781982422,1756054145.158867,4
add,row_19008,,1756054145.15901,5
miss,row_19008,0.48554307222366333,1756054145.159012,5
miss,row_19245,0.6596985459327698,1756054145.1591208,5
miss,row_19827,0.6219610571861267,1756054145.1592162,5
hit,row_19462,1.0000001192092896,1756054145.159311,5
hit,row_19462,1.0000001192092896,1756054145.159401,5
miss,row_19828,0.6219610571861267,1756054145.159486,5
miss,row_19274,0.4661111831665039,1756054145.159573,5
miss,row_19246,0.7141205072402954,1756054145.159659,5
miss,row_19488,0.30578404664993286,1756054145.159748,5
hit,row_19462,1.0000001192092896,1756054145.1598542,5
add,row_19489,,1756054145.159976,6
miss,row_19489,0.560295581817627,1756054145.159978,6
miss,row_19829,0.6219610571861267,1756054145.160094,6
miss,row_19226,0.5299997925758362,1756054145.160186,6
hit,row_19462,1.0000001192092896,1756054145.16029,6
miss,row_19676,0.6310093998908997,1756054145.160382,6
miss,row_19830,0.6219610571861267,1756054145.160498,6
miss,row_19247,0.7200479507446289,1756054145.1606212,6
hit,row_19489,1.0,1756054145.1607292,6
miss,row_19485,0.5262680649757385,1756054145.160846,6
miss,row_19699,0.6287775039672852,1756054145.160955,6
miss,row_19227,0.5299997925758362,1756054145.161052,6
hit,row_19489,1.0,1756054145.161175,6
miss,row_19735,0.6163985729217529,1756054145.1612659,6
miss,row_19831,0.6219610571861267,1756054145.161373,6
miss,row_19700,0.6287775039672852,1756054145.1614661,6
miss,row_19832,0.6219610571861267,1756054145.1615622,6
add,row_19718,,1756054145.161671,7
miss,row_19718,0.5137856006622314,1756054145.1616719,7
hit,row_19462,1.0000001192092896,1756054145.16179,7
miss,row_19228,0.5299997925758362,1756054145.1618829,7
miss,row_19961,0.38577914237976074,1756054145.161985,7
hit,row_19718,0.9786139726638794,1756054145.162074,7
miss,row_19833,0.6219610571861267,1756054145.162185,7
miss,row_19248,0.6422404646873474,1756054145.162285,7
miss,row_19701,0.6231020092964172,1756054145.162386,7
add,row_19736,,1756054145.162496,8
miss,row_19736,0.6221209168434143,1756054145.162497,8
miss,row_19229,0.5299997925758362,1756054145.162587,8
add,row_19834,,1756054145.162685,9
miss,row_19834,0.6219610571861267,1756054145.1626859,9
hit,row_19462,1.0000001192092896,1756054145.162791,9
add,row_19249,,1756054145.1628852,10
miss,row_19249,0.7313467860221863,1756054145.162886,10
hit,row_19834,1.0,1756054145.162972,10
add,row_19980,,1756054145.163082,11
miss,row_19980,0.6513898372650146,1756054145.163082,11
miss,row_19702,0.6531816720962524,1756054145.163192,11
