event,key,sim,timestamp,cache_occupancy
miss,row_12735,,1756054068.196855,0
miss,row_18051,,1756054068.196865,0
miss,row_12325,,1756054068.1968708,0
add,row_12324,,1756054068.196882,1
miss,row_12324,,1756054068.196883,1
hit,row_12324,1.0,1756054068.197002,1
hit,row_12324,1.0,1756054068.1971111,1
miss,row_8721,0.5595591068267822,1756054068.197202,1
miss,row_8720,0.5595591068267822,1756054068.197292,1
miss,row_6089,0.08113258332014084,1756054068.19736,1
miss,row_19244,0.4993668496608734,1756054068.1974468,1
miss,row_19461,0.39755088090896606,1756054068.1975522,1
miss,row_19710,0.3166259825229645,1756054068.197632,1
miss,row_19743,0.4427192807197571,1756054068.1977222,1
miss,row_19823,0.4248586893081665,1756054068.197819,1
miss,row_19462,0.39755088090896606,1756054068.1979158,1
add,row_19824,,1756054068.198014,2
miss,row_19824,0.3215368688106537,1756054068.198015,2
miss,row_19683,0.4102326035499573,1756054068.198108,2
miss,row_19684,0.4313221573829651,1756054068.198226,2
hit,row_19824,1.0000001192092896,1756054068.198307,2
miss,row_19463,0.40697699785232544,1756054068.198397,2
miss,row_19826,0.794429361820221,1756054068.198516,2
miss,row_19680,0.2931801974773407,1756054068.1986,2
miss,row_19008,0.5511565208435059,1756054068.1987,2
miss,row_19245,0.48576951026916504,1756054068.198787,2
miss,row_19827,0.794429361820221,1756054068.1988611,2
miss,row_19464,0.40697699785232544,1756054068.1989498,2
miss,row_19465,0.40697699785232544,1756054068.199032,2
miss,row_19828,0.794429361820221,1756054068.1991029,2
miss,row_19274,0.36054912209510803,1756054068.199243,2
miss,row_19246,0.514406144618988,1756054068.1993349,2
miss,row_19488,0.19258010387420654,1756054068.199413,2
miss,row_19466,0.40697699785232544,1756054068.1995058,2
miss,row_19489,0.42468807101249695,1756054068.199608,2
miss,row_19829,0.794429361820221,1756054068.199691,2
miss,row_19226,0.3335866928100586,1756054068.199776,2
miss,row_19467,0.40697699785232544,1756054068.199868,2
miss,row_19676,0.5530493855476379,1756054068.1999402,2
miss,row_19830,0.794429361820221,1756054068.200026,2
miss,row_19247,0.4740772843360901,1756054068.200106,2
add,row_19490,,1756054068.200192,3
miss,row_19490,0.42468807101249695,1756054068.200192,3
miss,row_19485,0.5262680649757385,1756054068.2002718,3
miss,row_19699,0.6287775039672852,1756054068.200364,3
miss,row_19227,0.5299997925758362,1756054068.200471,3
hit,row_19490,1.0,1756054068.200564,3
miss,row_19735,0.5674343109130859,1756054068.200641,3
miss,row_19831,0.794429361820221,1756054068.200736,3
