event,key,sim,timestamp,cache_occupancy
miss,row_12735,-1.0,1756053972.955292,0
add,row_12735,,1756053972.955312,1
miss,row_18051,0.31304267048835754,1756053972.955441,1
add,row_18051,,1756053972.95545,2
miss,row_12325,0.3603361248970032,1756053972.9556181,2
add,row_12325,,1756053972.955627,3
hit,row_12325,1.0,1756053972.9557362,3
hit,row_12325,1.0,1756053972.955845,3
hit,row_12325,1.0,1756053972.955945,3
miss,row_8721,0.5595591068267822,1756053972.95605,3
add,row_8721,,1756053972.956057,4
hit,row_8721,1.0,1756053972.956178,4
miss,row_6089,0.29990771412849426,1756053972.956295,4
add,row_6089,,1756053972.956301,5
miss,row_19244,0.6218864321708679,1756053972.956408,5
add,row_19244,,1756053972.956413,6
miss,row_19461,0.4721902012825012,1756053972.956526,6
add,row_19461,,1756053972.956533,7
miss,row_19710,0.39715251326560974,1756053972.956641,7
add,row_19710,,1756053972.956653,8
miss,row_19743,0.6745554804801941,1756053972.956759,8
add,row_19743,,1756053972.956765,9
miss,row_19823,0.7013399600982666,1756053972.9568598,9
add,row_19823,,1756053972.956865,10
hit,row_19461,1.0000001192092896,1756053972.9569678,10
hit,row_19823,0.8707386255264282,1756053972.957194,10
miss,row_19683,0.4982869029045105,1756053972.957282,10
add,row_19683,,1756053972.957289,11
miss,row_19684,0.7921233177185059,1756053972.95738,11
add,row_19684,,1756053972.957401,12
hit,row_19823,0.8707386255264282,1756053972.957514,12
hit,row_19461,1.0000001192092896,1756053972.95761,12
miss,row_19826,0.7735755443572998,1756053972.957716,12
add,row_19826,,1756053972.9577239,13
miss,row_19680,0.33555617928504944,1756053972.95782,13
add,row_19680,,1756053972.9578261,14
miss,row_19008,0.703289806842804,1756053972.957932,14
add,row_19008,,1756053972.957941,15
miss,row_19245,0.6596985459327698,1756053972.958029,15
add,row_19245,,1756053972.958035,16
hit,row_19826,1.0,1756053972.958133,16
hit,row_19461,1.0000001192092896,1756053972.958237,16
hit,row_19461,1.0000001192092896,1756053972.958327,16
hit,row_19826,1.0,1756053972.958414,16
miss,row_19274,0.4661111831665039,1756053972.958494,16
add,row_19274,,1756053972.958501,17
miss,row_19246,0.7141205072402954,1756053972.9585972,17
add,row_19246,,1756053972.9586089,18
miss,row_19488,0.3907623589038849,1756053972.958709,18
add,row_19488,,1756053972.958726,19
hit,row_19461,1.0000001192092896,1756053972.958833,19
miss,row_19489,0.6703006625175476,1756053972.958936,19
add,row_19489,,1756053972.958946,20
hit,row_19826,1.0,1756053972.959075,20
miss,row_19226,0.5299997925758362,1756053972.9591858,20
evict,row_12735,,1756053972.959209,19
add,row_19226,,1756053972.959221,20
hit,row_19461,1.0000001192092896,1756053972.9593248,20
miss,row_19676,0.6310093998908997,1756053972.959436,20
evict,row_18051,,1756053972.959452,19
add,row_19676,,1756053972.9594638,20
hit,row_19826,1.0,1756053972.959563,20
miss,row_19247,0.7200479507446289,1756053972.959687,20
evict,row_12325,,1756053972.959702,19
add,row_19247,,1756053972.959709,20
hit,row_19489,1.0,1756053972.959798,20
miss,row_19485,0.5554088354110718,1756053972.9599009,20
evict,row_8721,,1756053972.959908,19
add,row_19485,,1756053972.959913,20
miss,row_19699,0.6287775039672852,1756053972.9600031,20
evict,row_6089,,1756053972.9600089,19
add,row_19699,,1756053972.960014,20
hit,row_19226,1.0000001192092896,1756053972.960129,20
hit,row_19489,1.0,1756053972.9602408,20
miss,row_19735,0.6163985729217529,1756053972.960383,20
evict,row_19244,,1756053972.9603908,19
add,row_19735,,1756053972.960396,20
hit,row_19826,1.0,1756053972.960503,20
hit,row_19699,1.0000001192092896,1756053972.960612,20
hit,row_19826,1.0,1756053972.960702,20
miss,row_19718,0.5137856006622314,1756053972.9608052,20
evict,row_19710,,1756053972.9608178,19
add,row_19718,,1756053972.9608252,20
hit,row_19461,1.0000001192092896,1756053972.9609349,20
hit,row_19226,1.0000001192092896,1756053972.961052,20
miss,row_19961,0.42476969957351685,1756053972.961171,20
evict,row_19743,,1756053972.9611788,19
add,row_19961,,1756053972.961185,20
hit,row_19718,0.9786139726638794,1756053972.9613,20
hit,row_19826,1.0,1756053972.9614239,20
miss,row_19248,0.6422404646873474,1756053972.9615512,20
evict,row_19683,,1756053972.9615638,19
add,row_19248,,1756053972.961571,20
hit,row_19699,0.9935438632965088,1756053972.9617002,20
hit,row_19735,0.9685797095298767,1756053972.961823,20
hit,row_19226,1.0000001192092896,1756053972.961942,20
hit,row_19826,1.0,1756053972.962085,20
hit,row_19461,1.0000001192092896,1756053972.962202,20
miss,row_19249,0.7313467860221863,1756053972.9623191,20
evict,row_19684,,1756053972.962326,19
add,row_19249,,1756053972.962332,20
hit,row_19826,1.0,1756053972.962446,20
miss,row_19980,0.6531816720962524,1756053972.962551,20
evict,row_19823,,1756053972.9625611,19
add,row_19980,,1756053972.9625669,20
hit,row_19699,1.0000001192092896,1756053972.962692,20
hit,row_19699,1.0000001192092896,1756053972.96281,20
hit,row_19226,1.0000001192092896,1756053972.962934,20
miss,row_19981,0.7810689210891724,1756053972.963059,20
evict,row_19680,,1756053972.963066,19
add,row_19981,,1756053972.9630709,20
miss,row_19733,0.34154170751571655,1756053972.963181,20
evict,row_19008,,1756053972.9631932,19
add,row_19733,,1756053972.963202,20
miss,row_19836,0.7969620227813721,1756053972.963321,20
evict,row_19245,,1756053972.963327,19
add,row_19836,,1756053972.963331,20
