event,key,sim,timestamp,cache_occupancy
miss,row_12735,,1756054063.908802,0
miss,row_18051,,1756054063.9088151,0
miss,row_12325,,1756054063.908821,0
miss,row_12324,,1756054063.908826,0
miss,row_12326,,1756054063.90883,0
miss,row_12327,,1756054063.908834,0
miss,row_8721,,1756054063.9088378,0
miss,row_8720,,1756054063.908842,0
miss,row_6089,,1756054063.9088461,0
add,row_19244,,1756054063.908864,1
miss,row_19244,,1756054063.908865,1
miss,row_19461,0.4721902012825012,1756054063.909011,1
miss,row_19710,0.3880651593208313,1756054063.909121,1
miss,row_19743,0.49272051453590393,1756054063.909228,1
miss,row_19823,0.5063459277153015,1756054063.9093251,1
miss,row_19462,0.4721902012825012,1756054063.909421,1
add,row_19824,,1756054063.909535,2
miss,row_19824,0.3572418689727783,1756054063.909536,2
miss,row_19683,0.4328301250934601,1756054063.909632,2
miss,row_19684,0.4070940315723419,1756054063.909738,2
hit,row_19824,1.0000001192092896,1756054063.909837,2
miss,row_19463,0.4721902012825012,1756054063.909924,2
add,row_19826,,1756054063.9100149,3
hit,row_19824,0.794429361820221,1756054063.910016,3
miss,row_19680,0.2931801974773407,1756054063.910113,3
miss,row_19008,0.6876131296157837,1756054063.910201,3
miss,row_19245,0.5621146559715271,1756054063.910293,3
hit,row_19826,1.0,1756054063.9104042,3
miss,row_19464,0.4826071858406067,1756054063.910497,3
miss,row_19465,0.4826071858406067,1756054063.910607,3
hit,row_19826,1.0,1756054063.9107049,3
miss,row_19274,0.4064927101135254,1756054063.910817,3
add,row_19246,,1756054063.910913,4
miss,row_19246,0.6428078413009644,1756054063.910914,4
miss,row_19488,0.19258010387420654,1756054063.911009,4
miss,row_19466,0.4826071858406067,1756054063.911105,4
miss,row_19489,0.518986701965332,1756054063.911191,4
hit,row_19826,1.0,1756054063.911278,4
miss,row_19226,0.3335866928100586,1756054063.911362,4
miss,row_19467,0.4826071858406067,1756054063.91144,4
miss,row_19676,0.5776775479316711,1756054063.911532,4
hit,row_19826,1.0,1756054063.911625,4
miss,row_19247,0.6789552569389343,1756054063.911715,4
miss,row_19490,0.518986701965332,1756054063.911795,4
miss,row_19485,0.4703804850578308,1756054063.91188,4
miss,row_19699,0.5770621299743652,1756054063.911963,4
miss,row_19227,0.3335866928100586,1756054063.912055,4
miss,row_19491,0.518986701965332,1756054063.912141,4
miss,row_19735,0.5577408671379089,1756054063.9122298,4
hit,row_19826,1.0,1756054063.912317,4
add,row_19700,,1756054063.912411,5
miss,row_19700,0.5770621299743652,1756054063.912412,5
hit,row_19826,1.0,1756054063.912504,5
add,row_19718,,1756054063.9126022,6
miss,row_19718,0.4467208981513977,1756054063.912603,6
miss,row_19468,0.5137856006622314,1756054063.912689,6
add,row_19228,,1756054063.9127738,7
miss,row_19228,0.4630191922187805,1756054063.9127748,7
add,row_19961,,1756054063.912866,8
miss,row_19961,0.34964609146118164,1756054063.912866,8
hit,row_19718,0.9786139726638794,1756054063.912952,8
hit,row_19826,1.0,1756054063.91303,8
miss,row_19248,0.6184598207473755,1756054063.913116,8
hit,row_19700,0.9935438632965088,1756054063.913204,8
add,row_19736,,1756054063.9132988,9
miss,row_19736,0.5624710917472839,1756054063.9133,9
hit,row_19228,1.0000001192092896,1756054063.913389,9
hit,row_19826,1.0,1756054063.913478,9
miss,row_19469,0.6082735657691956,1756054063.913558,9
miss,row_19249,0.6386858224868774,1756054063.913654,9
hit,row_19826,1.0,1756054063.913739,9
miss,row_19980,0.6531816720962524,1756054063.9138181,9
hit,row_19700,1.0000001192092896,1756054063.913907,9
hit,row_19700,1.0000001192092896,1756054063.9140038,9
hit,row_19228,1.0000001192092896,1756054063.914088,9
miss,row_19981,0.5757919549942017,1756054063.914179,9
miss,row_19733,0.34154170751571655,1756054063.914264,9
add,row_19836,,1756054063.914356,10
hit,row_19826,0.7969620227813721,1756054063.914356,10
hit,row_19228,0.9889887571334839,1756054063.9144452,10
miss,row_19250,0.48601144552230835,1756054063.9145339,10
miss,row_19492,0.5736899375915527,1756054063.91463,10
miss,row_19716,0.5338059663772583,1756054063.914724,10
hit,row_19836,0.9800155758857727,1756054063.914818,10
hit,row_19700,0.9817090034484863,1756054063.914909,10
miss,row_19493,0.5679441094398499,1756054063.915005,10
hit,row_19228,0.9514291882514954,1756054063.915095,10
hit,row_19826,0.864200234413147,1756054063.915205,10
miss,row_19470,0.6082735657691956,1756054063.91529,10
miss,row_19494,0.5679441094398499,1756054063.91538,10
hit,row_19826,0.9110659956932068,1756054063.915473,10
miss,row_19251,0.6835545897483826,1756054063.915576,10
hit,row_19700,0.9712181687355042,1756054063.915669,10
add,row_19495,,1756054063.915767,11
miss,row_19495,0.5149617195129395,1756054063.915767,11
hit,row_19736,0.8844468593597412,1756054063.915863,11
miss,row_19129,0.43301576375961304,1756054063.91595,11
hit,row_19718,0.9479008913040161,1756054063.916044,11
miss,row_19471,0.6082735657691956,1756054063.9161339,11
hit,row_19826,0.8555027842521667,1756054063.916235,11
hit,row_19700,0.8439382314682007,1756054063.916336,11
miss,row_19798,0.5143678188323975,1756054063.91645,11
hit,row_19228,0.9032808542251587,1756054063.916544,11
hit,row_19736,0.851491391658783,1756054063.916639,11
miss,row_19252,0.6835545897483826,1756054063.916729,11
hit,row_19718,0.8362621068954468,1756054063.916814,11
miss,row_19108,0.45489221811294556,1756054063.9169111,11
hit,row_19700,0.8439382314682007,1756054063.917006,11
hit,row_19826,0.8555027842521667,1756054063.917115,11
miss,row_19648,0.546100914478302,1756054063.917197,11
