event,key,sim,timestamp,cache_occupancy
miss,row_12735,,1756054070.3087559,0
miss,row_18051,,1756054070.308767,0
add,row_12325,,1756054070.30878,1
miss,row_12325,,1756054070.3087811,1
hit,row_12325,1.0,1756054070.308896,1
hit,row_12325,1.0,1756054070.308987,1
hit,row_12325,1.0,1756054070.3091211,1
miss,row_8721,0.5595591068267822,1756054070.30921,1
miss,row_8720,0.5595591068267822,1756054070.309359,1
miss,row_6089,0.08113258332014084,1756054070.309477,1
miss,row_19244,0.4993668496608734,1756054070.3095832,1
miss,row_19461,0.39755088090896606,1756054070.309685,1
miss,row_19710,0.3166259825229645,1756054070.309791,1
miss,row_19743,0.4427192807197571,1756054070.309901,1
miss,row_19823,0.4248586893081665,1756054070.310006,1
miss,row_19462,0.39755088090896606,1756054070.310112,1
miss,row_19824,0.3215368688106537,1756054070.310209,1
miss,row_19683,0.4102326035499573,1756054070.310295,1
add,row_19684,,1756054070.310453,2
miss,row_19684,0.4313221573829651,1756054070.310456,2
add,row_19825,,1756054070.310588,3
miss,row_19825,0.3215368688106537,1756054070.3105888,3
miss,row_19463,0.40697699785232544,1756054070.310682,3
miss,row_19826,0.794429361820221,1756054070.310807,3
add,row_19680,,1756054070.3109179,4
miss,row_19680,0.2931801974773407,1756054070.3109188,4
miss,row_19008,0.5511565208435059,1756054070.311025,4
miss,row_19245,0.48576951026916504,1756054070.311153,4
miss,row_19827,0.794429361820221,1756054070.311282,4
miss,row_19464,0.40697699785232544,1756054070.311394,4
add,row_19465,,1756054070.31154,5
miss,row_19465,0.40697699785232544,1756054070.311541,5
miss,row_19828,0.794429361820221,1756054070.311667,5
miss,row_19274,0.4004249572753906,1756054070.311761,5
miss,row_19246,0.5722325444221497,1756054070.3118699,5
miss,row_19488,0.33966079354286194,1756054070.311956,5
hit,row_19465,1.0000001192092896,1756054070.3120582,5
miss,row_19489,0.560295581817627,1756054070.312166,5
add,row_19829,,1756054070.3122811,6
miss,row_19829,0.794429361820221,1756054070.312282,6
miss,row_19226,0.36084282398223877,1756054070.3123782,6
hit,row_19465,1.0000001192092896,1756054070.31246,6
miss,row_19676,0.5628733038902283,1756054070.312554,6
hit,row_19829,1.0,1756054070.3126569,6
miss,row_19247,0.5074166655540466,1756054070.312774,6
miss,row_19490,0.560295581817627,1756054070.312866,6
miss,row_19485,0.4703804850578308,1756054070.31296,6
miss,row_19699,0.5770621299743652,1756054070.313055,6
miss,row_19227,0.36084282398223877,1756054070.31315,6
miss,row_19491,0.560295581817627,1756054070.3132439,6
miss,row_19735,0.5789269804954529,1756054070.313354,6
hit,row_19829,1.0,1756054070.31345,6
miss,row_19700,0.5770621299743652,1756054070.313542,6
hit,row_19829,1.0,1756054070.3136508,6
miss,row_19718,0.5137856006622314,1756054070.313766,6
hit,row_19465,1.0000001192092896,1756054070.313869,6
miss,row_19228,0.36084282398223877,1756054070.3139572,6
miss,row_19961,0.3120269775390625,1756054070.3140512,6
miss,row_19719,0.4865274131298065,1756054070.314146,6
hit,row_19829,1.0,1756054070.314249,6
miss,row_19248,0.5537852048873901,1756054070.314344,6
miss,row_19701,0.5799142122268677,1756054070.31444,6
miss,row_19736,0.6082735657691956,1756054070.3145258,6
miss,row_19229,0.36084282398223877,1756054070.3146229,6
hit,row_19829,1.0,1756054070.3147259,6
hit,row_19465,1.0000001192092896,1756054070.314825,6
miss,row_19249,0.5276985168457031,1756054070.314935,6
hit,row_19829,1.0,1756054070.3150249,6
miss,row_19980,0.6513898372650146,1756054070.315119,6
add,row_19702,,1756054070.3152158,7
miss,row_19702,0.5770621299743652,1756054070.3152168,7
hit,row_19702,1.0000001192092896,1756054070.31531,7
miss,row_19230,0.38852691650390625,1756054070.315417,7
miss,row_19981,0.5757919549942017,1756054070.31553,7
add,row_19733,,1756054070.3156328,8
miss,row_19733,0.3152681291103363,1756054070.3156328,8
add,row_19836,,1756054070.315736,9
miss,row_19836,0.7969620227813721,1756054070.315737,9
miss,row_19231,0.3805813193321228,1756054070.315827,9
miss,row_19250,0.48601144552230835,1756054070.315918,9
miss,row_19492,0.5030724406242371,1756054070.315999,9
miss,row_19716,0.44674697518348694,1756054070.3160908,9
hit,row_19836,0.9800155758857727,1756054070.31619,9
hit,row_19702,0.9817090034484863,1756054070.316304,9
miss,row_19493,0.5468266606330872,1756054070.316396,9
miss,row_19232,0.3976319134235382,1756054070.316503,9
hit,row_19829,0.864200234413147,1756054070.3166022,9
hit,row_19465,1.0000001192092896,1756054070.316709,9
add,row_19494,,1756054070.31681,10
miss,row_19494,0.5468266606330872,1756054070.316811,10
add,row_19839,,1756054070.316929,11
hit,row_19829,0.9110659956932068,1756054070.316931,11
miss,row_19251,0.5675181150436401,1756054070.317017,11
hit,row_19702,0.9712181687355042,1756054070.3171132,11
add,row_19495,,1756054070.317211,12
hit,row_19494,0.9315518140792847,1756054070.3172119,12
miss,row_19737,0.5612000226974487,1756054070.317306,12
miss,row_19129,0.43301576375961304,1756054070.3174012,12
miss,row_19720,0.5124461650848389,1756054070.317492,12
hit,row_19465,1.0000001192092896,1756054070.31759,12
hit,row_19839,0.8565399050712585,1756054070.317693,12
miss,row_19706,0.8439382314682007,1756054070.3177931,12
miss,row_19798,0.44348737597465515,1756054070.3178968,12
add,row_19233,,1756054070.3179991,13
miss,row_19233,0.5684522390365601,1756054070.318,13
miss,row_19738,0.5321462750434875,1756054070.318099,13
miss,row_19252,0.5675181150436401,1756054070.3181992,13
miss,row_19721,0.45909571647644043,1756054070.318304,13
miss,row_19108,0.45489221811294556,1756054070.318413,13
miss,row_19707,0.8439382314682007,1756054070.3185122,13
hit,row_19839,0.8565399050712585,1756054070.318614,13
miss,row_19648,0.546100914478302,1756054070.318719,13
add,row_19186,,1756054070.3188171,14
miss,row_19186,0.5420427322387695,1756054070.318818,14
miss,row_19799,0.48732441663742065,1756054070.3189209,14
miss,row_19313,0.40068620443344116,1756054070.319006,14
miss,row_19367,0.3256050944328308,1756054070.319102,14
add,row_19744,,1756054070.319222,15
miss,row_19744,0.6375017166137695,1756054070.319223,15
miss,row_19009,0.4254937767982483,1756054070.31932,15
add,row_19010,,1756054070.319415,16
miss,row_19010,0.4589839577674866,1756054070.319416,16
miss,row_19368,0.38062143325805664,1756054070.319505,16
hit,row_19744,1.0000001192092896,1756054070.3196049,16
miss,row_19369,0.46174949407577515,1756054070.319703,16
miss,row_19769,0.411176472902298,1756054070.319814,16
miss,row_19678,0.3313518464565277,1756054070.3198998,16
miss,row_19370,0.45112478733062744,1756054070.320004,16
hit,row_19744,0.9834868907928467,1756054070.320102,16
hit,row_19010,0.9784252047538757,1756054070.3202062,16
miss,row_19253,0.47061052918434143,1756054070.32031,16
miss,row_19770,0.41659578680992126,1756054070.320396,16
add,row_19982,,1756054070.320499,17
miss,row_19982,0.5044865608215332,1756054070.320499,17
miss,row_19764,0.5212655067443848,1756054070.3205981,17
miss,row_19821,0.5495087504386902,1756054070.320697,17
hit,row_19010,0.9882537126541138,1756054070.320798,17
miss,row_19371,0.51105135679245,1756054070.320899,17
miss,row_19771,0.48230046033859253,1756054070.320989,17
hit,row_19010,0.9871212244033813,1756054070.32108,17
add,row_19372,,1756054070.3211908,18
miss,row_19372,0.5350048542022705,1756054070.321192,18
add,row_19254,,1756054070.321298,19
miss,row_19254,0.5116486549377441,1756054070.3212988,19
miss,row_19373,0.6323553919792175,1756054070.3214011,19
add,row_19800,,1756054070.3215091,20
miss,row_19800,0.48761704564094543,1756054070.3215098,20
miss,row_19374,0.5030173063278198,1756054070.3216221,20
miss,row_19983,0.8268901705741882,1756054070.321737,20
add,row_19772,,1756054070.3218691,21
evict,row_12325,,1756054070.321888,20
miss,row_19772,0.43400511145591736,1756054070.321889,20
hit,row_19465,0.8597629070281982,1756054070.322001,20
miss,row_19794,0.3712044358253479,1756054070.3221068,20
miss,row_19375,0.550613522529602,1756054070.3222132,20
miss,row_19395,0.5676143169403076,1756054070.322308,20
hit,row_19744,0.9834868907928467,1756054070.322397,20
miss,row_19376,0.5500876903533936,1756054070.322492,20
add,row_19255,,1756054070.322606,21
evict,row_19684,,1756054070.32262,20
miss,row_19255,0.6471761465072632,1756054070.3226209,20
miss,row_19795,0.7515220046043396,1756054070.3227332,20
miss,row_19014,0.36842668056488037,1756054070.322835,20
miss,row_19301,0.6361168026924133,1756054070.322931,20
miss,row_19773,0.6896733641624451,1756054070.3230238,20
miss,row_19377,0.5711256265640259,1756054070.3231208,20
add,row_19302,,1756054070.32324,21
evict,row_19825,,1756054070.3232489,20
miss,row_19302,0.7682932615280151,1756054070.3232489,20
miss,row_19015,0.359681099653244,1756054070.323348,20
add,row_19378,,1756054070.323463,21
evict,row_19680,,1756054070.3234718,20
miss,row_19378,0.5512544512748718,1756054070.323473,20
miss,row_19599,0.5256494879722595,1756054070.32357,20
add,row_19291,,1756054070.323682,21
evict,row_19829,,1756054070.323688,20
miss,row_19291,0.30349406599998474,1756054070.323689,20
miss,row_19774,0.531953752040863,1756054070.323787,20
miss,row_19984,0.7138039469718933,1756054070.323882,20
miss,row_19016,0.36055976152420044,1756054070.323976,20
miss,row_19256,0.6109285950660706,1756054070.324068,20
miss,row_19566,0.620682418346405,1756054070.324171,20
