event,key,sim,timestamp,cache_occupancy
miss,row_12735,-1.0,1756053985.334186,0
add,row_12735,,1756053985.3342028,1
miss,row_18051,0.31304267048835754,1756053985.334344,1
add,row_18051,,1756053985.334351,2
miss,row_12325,0.3603361248970032,1756053985.334506,2
add,row_12325,,1756053985.334513,3
hit,row_12325,1.0,1756053985.334624,3
hit,row_12325,1.0,1756053985.3347368,3
hit,row_12325,1.0,1756053985.334837,3
miss,row_8721,0.5595591068267822,1756053985.334949,3
add,row_8721,,1756053985.334954,4
hit,row_8721,1.0,1756053985.3350668,4
miss,row_6089,0.29990771412849426,1756053985.335168,4
add,row_6089,,1756053985.3351738,5
miss,row_19244,0.6218864321708679,1756053985.335278,5
add,row_19244,,1756053985.335283,6
miss,row_19461,0.4721902012825012,1756053985.335385,6
add,row_19461,,1756053985.335391,7
miss,row_19710,0.39715251326560974,1756053985.335493,7
add,row_19710,,1756053985.335498,8
miss,row_19743,0.6745554804801941,1756053985.335603,8
add,row_19743,,1756053985.3356102,9
miss,row_19823,0.7013399600982666,1756053985.3357198,9
add,row_19823,,1756053985.335725,10
hit,row_19461,1.0000001192092896,1756053985.335823,10
hit,row_19823,0.8707386255264282,1756053985.33599,10
miss,row_19683,0.4982869029045105,1756053985.3361752,10
add,row_19683,,1756053985.336184,11
hit,row_19683,0.7921233177185059,1756053985.336297,11
hit,row_19823,0.8707386255264282,1756053985.3364108,11
hit,row_19461,1.0000001192092896,1756053985.336511,11
hit,row_19823,0.7735755443572998,1756053985.336607,11
miss,row_19680,0.33555617928504944,1756053985.3367,11
add,row_19680,,1756053985.3367062,12
miss,row_19008,0.703289806842804,1756053985.336811,12
add,row_19008,,1756053985.33682,13
miss,row_19245,0.6596985459327698,1756053985.336912,13
add,row_19245,,1756053985.336916,14
hit,row_19823,0.7735755443572998,1756053985.336999,14
hit,row_19461,1.0000001192092896,1756053985.337088,14
hit,row_19461,1.0000001192092896,1756053985.3371992,14
hit,row_19823,0.7735755443572998,1756053985.337297,14
miss,row_19274,0.4661111831665039,1756053985.337404,14
add,row_19274,,1756053985.3374221,15
miss,row_19246,0.7141205072402954,1756053985.3375309,15
add,row_19246,,1756053985.337536,16
miss,row_19488,0.3907623589038849,1756053985.337625,16
add,row_19488,,1756053985.337632,17
hit,row_19461,1.0000001192092896,1756053985.3377228,17
miss,row_19489,0.6703006625175476,1756053985.3378098,17
add,row_19489,,1756053985.3378172,18
hit,row_19823,0.7735755443572998,1756053985.337903,18
miss,row_19226,0.5299997925758362,1756053985.338001,18
add,row_19226,,1756053985.338005,19
hit,row_19461,1.0000001192092896,1756053985.338101,19
miss,row_19676,0.6310093998908997,1756053985.33821,19
add,row_19676,,1756053985.3382201,20
hit,row_19823,0.7735755443572998,1756053985.338311,20
miss,row_19247,0.7200479507446289,1756053985.338409,20
add,row_19247,,1756053985.3384142,21
hit,row_19489,1.0,1756053985.338517,21
miss,row_19485,0.5554088354110718,1756053985.338612,21
add,row_19485,,1756053985.338624,22
miss,row_19699,0.6287775039672852,1756053985.3387232,22
add,row_19699,,1756053985.3387341,23
hit,row_19226,1.0000001192092896,1756053985.3388329,23
hit,row_19489,1.0,1756053985.338929,23
miss,row_19735,0.6163985729217529,1756053985.3390431,23
add,row_19735,,1756053985.3390489,24
hit,row_19823,0.7735755443572998,1756053985.339147,24
hit,row_19699,1.0000001192092896,1756053985.3392372,24
hit,row_19823,0.7735755443572998,1756053985.3393412,24
miss,row_19718,0.5137856006622314,1756053985.339455,24
add,row_19718,,1756053985.339461,25
hit,row_19461,1.0000001192092896,1756053985.339547,25
hit,row_19226,1.0000001192092896,1756053985.3396301,25
miss,row_19961,0.42476969957351685,1756053985.33973,25
add,row_19961,,1756053985.339745,26
hit,row_19718,0.9786139726638794,1756053985.339859,26
hit,row_19823,0.7735755443572998,1756053985.339964,26
miss,row_19248,0.6435092091560364,1756053985.34008,26
add,row_19248,,1756053985.340099,27
hit,row_19699,0.9935438632965088,1756053985.3402162,27
hit,row_19735,0.9685797095298767,1756053985.3403158,27
hit,row_19226,1.0000001192092896,1756053985.340409,27
