event,key,sim,timestamp,cache_occupancy
miss,row_12735,-1.0,1756053966.335051,0
add,row_12735,,1756053966.3350642,1
miss,row_18051,0.31304267048835754,1756053966.3351622,1
add,row_18051,,1756053966.3351731,2
miss,row_12325,0.3603361248970032,1756053966.33527,2
add,row_12325,,1756053966.335275,3
hit,row_12325,1.0,1756053966.335374,3
hit,row_12325,1.0,1756053966.335466,3
hit,row_12325,1.0,1756053966.335559,3
miss,row_8721,0.5595591068267822,1756053966.335653,3
add,row_8721,,1756053966.335658,4
hit,row_8721,1.0,1756053966.335739,4
miss,row_6089,0.29990771412849426,1756053966.3358269,4
add,row_6089,,1756053966.335833,5
miss,row_19244,0.6218864321708679,1756053966.335934,5
add,row_19244,,1756053966.3359401,6
miss,row_19461,0.4721902012825012,1756053966.33603,6
add,row_19461,,1756053966.336035,7
miss,row_19710,0.39715251326560974,1756053966.336122,7
add,row_19710,,1756053966.336131,8
hit,row_8721,0.6745554804801941,1756053966.3362188,8
hit,row_8721,0.7013399600982666,1756053966.336312,8
hit,row_19461,1.0000001192092896,1756053966.336396,8
miss,row_19824,0.5474939942359924,1756053966.336482,8
add,row_19824,,1756053966.336492,9
miss,row_19683,0.45949897170066833,1756053966.33656,9
add,row_19683,,1756053966.336565,10
hit,row_19683,0.7921233177185059,1756053966.3366442,10
hit,row_19824,1.0000001192092896,1756053966.336736,10
hit,row_19461,1.0000001192092896,1756053966.336826,10
hit,row_19824,0.794429361820221,1756053966.3369112,10
miss,row_19680,0.3293132781982422,1756053966.336989,10
add,row_19680,,1756053966.336994,11
hit,row_8721,0.703289806842804,1756053966.3370812,11
miss,row_19245,0.5773886442184448,1756053966.337161,11
add,row_19245,,1756053966.337165,12
hit,row_19824,0.794429361820221,1756053966.337257,12
hit,row_19461,1.0000001192092896,1756053966.3373492,12
hit,row_19461,1.0000001192092896,1756053966.337444,12
hit,row_19824,0.794429361820221,1756053966.337534,12
miss,row_19274,0.4661111831665039,1756053966.3376231,12
add,row_19274,,1756053966.337627,13
miss,row_19246,0.6492965817451477,1756053966.337711,13
add,row_19246,,1756053966.337715,14
miss,row_19488,0.3907623589038849,1756053966.337794,14
add,row_19488,,1756053966.3377988,15
hit,row_19461,1.0000001192092896,1756053966.337877,15
hit,row_19274,0.6703006625175476,1756053966.337963,15
hit,row_19824,0.794429361820221,1756053966.3380458,15
miss,row_19226,0.48527926206588745,1756053966.3381262,15
add,row_19226,,1756053966.338131,16
hit,row_19461,1.0000001192092896,1756053966.3382132,16
miss,row_19676,0.5776775479316711,1756053966.338301,16
add,row_19676,,1756053966.3383172,17
hit,row_19824,0.794429361820221,1756053966.33841,17
hit,row_19246,0.6789552569389343,1756053966.338489,17
hit,row_19274,0.6703006625175476,1756053966.3385768,17
miss,row_19485,0.489242285490036,1756053966.338665,17
add,row_19485,,1756053966.338669,18
miss,row_19699,0.5214415788650513,1756053966.33875,18
add,row_19699,,1756053966.3387551,19
hit,row_19226,1.0000001192092896,1756053966.338859,19
hit,row_19274,0.6703006625175476,1756053966.33895,19
miss,row_19735,0.5789269804954529,1756053966.339047,19
add,row_19735,,1756053966.339054,20
hit,row_19824,0.794429361820221,1756053966.339138,20
hit,row_19699,1.0000001192092896,1756053966.339235,20
hit,row_19824,0.794429361820221,1756053966.3393228,20
miss,row_19718,0.5137856006622314,1756053966.3394089,20
evict,row_12735,,1756053966.339425,19
add,row_19718,,1756053966.3394299,20
hit,row_19461,1.0000001192092896,1756053966.339515,20
hit,row_19226,1.0000001192092896,1756053966.339602,20
miss,row_19961,0.42476969957351685,1756053966.3396869,20
evict,row_18051,,1756053966.339693,19
add,row_19961,,1756053966.3396978,20
hit,row_19718,0.9786139726638794,1756053966.339797,20
hit,row_19824,0.794429361820221,1756053966.3398771,20
miss,row_19248,0.6435092091560364,1756053966.3399591,20
evict,row_6089,,1756053966.339967,19
add,row_19248,,1756053966.339971,20
hit,row_19699,0.9935438632965088,1756053966.3400488,20
hit,row_19735,0.9685797095298767,1756053966.3401332,20
hit,row_19226,1.0000001192092896,1756053966.340214,20
hit,row_19824,0.794429361820221,1756053966.340299,20
hit,row_19461,1.0000001192092896,1756053966.340387,20
hit,row_19248,0.6529850363731384,1756053966.3404748,20
hit,row_19824,0.794429361820221,1756053966.340551,20
hit,row_19699,0.6531816720962524,1756053966.3406332,20
hit,row_19699,1.0000001192092896,1756053966.340718,20
hit,row_19699,1.0000001192092896,1756053966.340805,20
hit,row_19226,1.0000001192092896,1756053966.340895,20
miss,row_19981,0.55950528383255,1756053966.340981,20
evict,row_19244,,1756053966.34099,19
add,row_19981,,1756053966.3409941,20
miss,row_19733,0.34154170751571655,1756053966.341082,20
